alt_identifier,File Name,k8_cn,B cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal,CD4 T cell
CR023,26,Bulk Tumor,0.002877106452938759,0.018084669132757913,0.7525688450472667,0.0036991368680641184,0.035758323057953144,0.011508425811755036,0.0012330456226880395,0.11426222770242499,0.04192355117139334,0.018084669132757913
CR023,26,CD8+ T cell enriched,0.05421686746987952,0.3493975903614458,0.024096385542168676,0.04819277108433735,0.018072289156626505,0.012048192771084338,0.024096385542168676,0.006024096385542169,0.20481927710843373,0.25903614457831325
CR023,26,Immune-enriched stromal,0.02490096208262592,0.0865874363327674,0.1035653650254669,0.056593095642331635,0.01867572156196944,0.009054895302773062,0.004527447651386531,0.017543859649122806,0.5557441992076967,0.12280701754385964
CR023,26,Mixed Immune,0.039647577092511016,0.07048458149779736,0.05286343612334802,0.36123348017621143,0.039647577092511016,0.013215859030837005,0.004405286343612335,0,0.19823788546255505,0.22026431718061673
CR023,26,NK-cell enriched,0,0.05,0.45,0,0.4,0,0,0.05,0.05,0
CR023,26,Proliferative Tumor,0.008097165991902834,0.006072874493927126,0.3603238866396761,0,0.032388663967611336,0.018218623481781375,0.004048582995951417,0.5465587044534413,0.020242914979757085,0.004048582995951417
CR023,26,Stromal,0.013172338090010977,0.027442371020856202,0.02305159165751921,0.02854006586169045,0.005488474204171241,0.0043907793633369925,0.0021953896816684962,0,0.8485181119648738,0.04720087815587267
CR023,27,Bulk Tumor,0.0016611295681063123,0.0024916943521594683,0.854235880398671,0.004152823920265781,0.010382059800664452,0.01287375415282392,4.152823920265781e-4,0.08430232558139535,0.022840531561461794,0.006644518272425249
CR023,27,CD8+ T cell enriched,0.11940298507462686,0.417910447761194,0.014925373134328358,0.08955223880597014,0.014925373134328358,0,0,0,0.14925373134328357,0.19402985074626866
CR023,27,Immune-enriched stromal,0.0273224043715847,0.06739526411657559,0.10382513661202186,0.056466302367941715,0.009107468123861567,0.01639344262295082,9.107468123861566e-4,0.01366120218579235,0.5983606557377049,0.10655737704918032
CR023,27,Mixed Immune,0.0379746835443038,0.12658227848101267,0.05063291139240506,0.379746835443038,0.02531645569620253,0.012658227848101266,0,0,0.1518987341772152,0.21518987341772153
CR023,27,NK-cell enriched,0,0,0.5,0,0,0,0,0.5,0,0
CR023,27,P53+ Tumor,0,0,0.3333333333333333,0,0,0.6666666666666666,0,0,0,0
CR023,27,Proliferative Tumor,0,0.008928571428571428,0.3482142857142857,0,0.026785714285714284,0.017857142857142856,0,0.5803571428571429,0.008928571428571428,0.008928571428571428
CR023,27,Stromal,0.011226252158894647,0.03151986183074266,0.014248704663212436,0.015112262521588947,0.002158894645941278,0.005613126079447323,0.002158894645941278,0,0.8803972366148531,0.03756476683937824
CR027,31,Bulk Tumor,0,0.013452914798206279,0.7443946188340808,0,0.10762331838565023,0.07174887892376682,0,0.03587443946188341,0.026905829596412557,0
CR027,31,CD8+ T cell enriched,0.01912568306010929,0.46994535519125685,0.0273224043715847,0.08469945355191257,0.05737704918032787,0.08469945355191257,0,0.01912568306010929,0.1092896174863388,0.1284153005464481
CR027,31,Immune-enriched stromal,0.013996889580093312,0.07776049766718507,0.05287713841368585,0.1088646967340591,0.09020217729393468,0.02177293934681182,0.00933125972006221,0.00933125972006221,0.5147744945567652,0.10108864696734059
CR027,31,Mixed Immune,0.020703933747412008,0.07246376811594203,0.024844720496894408,0.31469979296066253,0.10766045548654245,0.006211180124223602,0.012422360248447204,0.004140786749482402,0.2194616977225673,0.21739130434782608
CR027,31,NK-cell enriched,0.007984031936127744,0.029940119760479042,0.1377245508982036,0.02594810379241517,0.6367265469061876,0.023952095808383235,0.001996007984031936,0.031936127744510975,0.07984031936127745,0.023952095808383235
CR027,31,P53+ Tumor,0.0010799136069114472,0.0550755939524838,0.1744060475161987,0.005939524838012959,0.03023758099352052,0.5545356371490281,0.0016198704103671706,0.15928725701943844,0.011879049676025918,0.005939524838012959
CR027,31,Proliferative Tumor,0,0.028132992327365727,0.1585677749360614,0,0.01278772378516624,0.22762148337595908,0,0.5601023017902813,0.0076726342710997444,0.005115089514066497
CR027,31,Stromal,0.02127659574468085,0.014184397163120567,0.014184397163120567,0.0425531914893617,0.03546099290780142,0.0070921985815602835,0,0,0.7943262411347518,0.07092198581560284
CR027,32,Bulk Tumor,0,0.033962264150943396,0.6226415094339622,0.0037735849056603774,0.16226415094339622,0.07547169811320754,0.0037735849056603774,0.07169811320754717,0.01509433962264151,0.011320754716981131
CR027,32,CD8+ T cell enriched,0.00906344410876133,0.4078549848942598,0.06646525679758308,0.04833836858006042,0.0755287009063444,0.0513595166163142,0.00906344410876133,0.03927492447129909,0.12084592145015106,0.17220543806646527
CR027,32,Immune-enriched stromal,0.0188953488372093,0.08575581395348837,0.0872093023255814,0.06686046511627906,0.12354651162790697,0.01744186046511628,0.010174418604651164,0.014534883720930232,0.49127906976744184,0.08430232558139535
CR027,32,Mixed Immune,0.030837004405286344,0.06607929515418502,0.03524229074889868,0.22466960352422907,0.15418502202643172,0.01762114537444934,0.00881057268722467,0.004405286343612335,0.21585903083700442,0.2422907488986784
CR027,32,NK-cell enriched,0.011494252873563218,0.07151979565772669,0.11749680715197956,0.02681992337164751,0.5951468710089399,0.021711366538952746,0.005108556832694764,0.002554278416347382,0.10089399744572158,0.04725415070242656
CR027,32,P53+ Tumor,7.479431563201197e-4,0.0605833956619297,0.19970082273747194,7.479431563201197e-4,0.02916978309648467,0.5108451757666418,0,0.18175018698578907,0.010471204188481676,0.005983545250560957
CR027,32,Proliferative Tumor,0.0011876484560570072,0.057007125890736345,0.15676959619952494,0,0.022565320665083134,0.15795724465558195,0.0011876484560570072,0.5950118764845606,0.00831353919239905,0
CR027,32,Stromal,0.023391812865497075,0.02631578947368421,0.011695906432748537,0.03508771929824561,0.05555555555555555,0,0.0029239766081871343,0,0.8304093567251462,0.014619883040935672
CR027,33,Bulk Tumor,0.0011737089201877935,0.03403755868544601,0.7065727699530516,0.0035211267605633804,0.04460093896713615,0.12441314553990611,0,0.06455399061032864,0.017605633802816902,0.0035211267605633804
CR027,33,CD8+ T cell enriched,0.00974025974025974,0.4512987012987013,0.03571428571428571,0.048701298701298704,0.06493506493506493,0.05194805194805195,0.006493506493506494,0.01948051948051948,0.11688311688311688,0.19480519480519481
CR027,33,Immune-enriched stromal,0.016252390057361378,0.06405353728489484,0.06309751434034416,0.06692160611854685,0.07361376673040153,0.017208413001912046,0.0124282982791587,0.015296367112810707,0.5325047801147228,0.13862332695984703
CR027,33,Mixed Immune,0.013966480446927373,0.0446927374301676,0.0335195530726257,0.31843575418994413,0.09217877094972067,0.013966480446927373,0.04189944134078212,0.002793296089385475,0.19273743016759776,0.24581005586592178
CR027,33,NK-cell enriched,0.005312084993359893,0.057104913678618856,0.05843293492695883,0.0451527224435591,0.5790172642762285,0.02390438247011952,0.006640106241699867,0.025232403718459494,0.12749003984063745,0.07171314741035857
CR027,33,P53+ Tumor,0,0.04878048780487805,0.2657695542472666,0.002523128679562658,0.02943650126156434,0.4667788057190917,8.410428931875525e-4,0.1665264928511354,0.017661900756938603,0.001682085786375105
CR027,33,Proliferative Tumor,0.001976284584980237,0.037549407114624504,0.22332015810276679,0.003952569169960474,0.025691699604743084,0.1422924901185771,0.001976284584980237,0.5474308300395256,0.015810276679841896,0
CR027,33,Stromal,0,0.026615969581749048,0.009505703422053232,0.030418250950570342,0.02091254752851711,0,0.0076045627376425855,0,0.8422053231939164,0.06273764258555133
CR027,34,Bulk Tumor,0.0015625,0.00625,0.7359375,0,0.0421875,0.0703125,0.0015625,0.10625,0.034375,0.0015625
CR027,34,CD8+ T cell enriched,0.00510204081632653,0.34183673469387754,0.015306122448979591,0.04591836734693878,0.10714285714285714,0.015306122448979591,0.01020408163265306,0.01020408163265306,0.10204081632653061,0.3469387755102041
CR027,34,Immune-enriched stromal,0.01267605633802817,0.047183098591549295,0.06619718309859154,0.04507042253521127,0.1056338028169014,0.02464788732394366,0.016901408450704224,0.019014084507042252,0.5352112676056338,0.12746478873239436
CR027,34,Mixed Immune,0.01948051948051948,0.04329004329004329,0.023809523809523808,0.2597402597402597,0.09523809523809523,0.0021645021645021645,0.03463203463203463,0.006493506493506494,0.19264069264069264,0.3225108225108225
CR027,34,NK-cell enriched,0.0050561797752808986,0.01741573033707865,0.08651685393258426,0.035955056179775284,0.7258426966292135,0.015730337078651686,0,0.014606741573033709,0.0848314606741573,0.014044943820224719
CR027,34,P53+ Tumor,0,0.0375234521575985,0.2626641651031895,0.001876172607879925,0.0225140712945591,0.5196998123827392,0,0.13320825515947468,0.020637898686679174,0.001876172607879925
CR027,34,Proliferative Tumor,0.002702702702702703,0.005405405405405406,0.2945945945945946,0,0.02972972972972973,0.08378378378378379,0.008108108108108109,0.5432432432432432,0.032432432432432434,0
CR027,34,Stromal,0.006201550387596899,0.015503875968992248,0.004651162790697674,0.024806201550387597,0.06201550387596899,0.0031007751937984496,0.0015503875968992248,0.0015503875968992248,0.8387596899224806,0.04186046511627907
CR034,110,Bulk Tumor,0.0033821871476888386,0.030439684329199548,0.7046223224351748,0.010146561443066516,0.05186020293122886,0.0552423900789177,0.006764374295377677,0.1104847801578354,0.018038331454340473,0.009019165727170236
CR034,110,CD8+ T cell enriched,0.02127659574468085,0.4133738601823708,0.09422492401215805,0.0364741641337386,0.0668693009118541,0.0486322188449848,0.030395136778115502,0.06382978723404255,0.10638297872340426,0.11854103343465046
CR034,110,Immune-enriched stromal,0.03027027027027027,0.0627027027027027,0.11027027027027027,0.0745945945945946,0.0627027027027027,0.02918918918918919,0.03135135135135135,0.04,0.47243243243243244,0.08648648648648649
CR034,110,Mixed Immune,0.019672131147540985,0.07868852459016394,0.07213114754098361,0.31475409836065577,0.05573770491803279,0.03934426229508197,0.03278688524590164,0.03934426229508197,0.21311475409836064,0.13442622950819672
CR034,110,NK-cell enriched,0.018306636155606407,0.036613272311212815,0.09382151029748284,0.02745995423340961,0.6132723112128147,0.036613272311212815,0.016018306636155607,0.057208237986270026,0.07551487414187644,0.02517162471395881
CR034,110,P53+ Tumor,0.0024834437086092716,0.03890728476821192,0.17549668874172186,0.011589403973509934,0.04718543046357616,0.43874172185430466,0.0074503311258278145,0.23841059602649006,0.03145695364238411,0.008278145695364239
CR034,110,Proliferative Tumor,0.004278990158322636,0.04278990158322636,0.1647411210954215,0.006418485237483954,0.043645699614890884,0.1339323919554985,0.006418485237483954,0.5721009841677364,0.019683354728284124,0.00599058622165169
CR034,110,Stromal,0,0,0,0.07692307692307693,0.046153846153846156,0.015384615384615385,0.015384615384615385,0,0.8307692307692308,0.015384615384615385
CR034,111,Bulk Tumor,0.004702194357366771,0.04231974921630094,0.6833855799373041,0.01567398119122257,0.047021943573667714,0.09561128526645768,0,0.0768025078369906,0.032915360501567396,0.001567398119122257
CR034,111,CD8+ T cell enriched,0.022222222222222223,0.34814814814814815,0.06666666666666667,0.037037037037037035,0.05925925925925926,0.05185185185185185,0.007407407407407408,0.044444444444444446,0.15555555555555556,0.2074074074074074
CR034,111,Immune-enriched stromal,0.024630541871921183,0.05172413793103448,0.08497536945812807,0.05788177339901478,0.13423645320197045,0.0480295566502463,0.008620689655172414,0.017241379310344827,0.4618226600985222,0.11083743842364532
CR034,111,Mixed Immune,0.04819277108433735,0.0642570281124498,0.040160642570281124,0.26506024096385544,0.13253012048192772,0.024096385542168676,0.004016064257028112,0.024096385542168676,0.15261044176706828,0.24497991967871485
CR034,111,NK-cell enriched,0.01517706576728499,0.03204047217537943,0.06913996627318718,0.03035413153456998,0.554806070826307,0.03035413153456998,0.008431703204047217,0.048903878583473864,0.1736930860033727,0.03709949409780776
CR034,111,P53+ Tumor,0.002926829268292683,0.03219512195121951,0.22146341463414634,0.012682926829268294,0.05951219512195122,0.4770731707317073,0.001951219512195122,0.15317073170731707,0.03804878048780488,9.75609756097561e-4
CR034,111,Proliferative Tumor,0.0044943820224719105,0.035955056179775284,0.23146067415730337,0.01348314606741573,0.06741573033707865,0.14382022471910114,0.0022471910112359553,0.47191011235955055,0.02247191011235955,0.006741573033707865
CR034,111,Stromal,0.006122448979591836,0.018367346938775512,0.0163265306122449,0.024489795918367346,0.05102040816326531,0.004081632653061225,0.004081632653061225,0,0.8489795918367347,0.026530612244897958
CR034,112,Bulk Tumor,0.0018450184501845018,0.02214022140221402,0.7343173431734318,0.007380073800738007,0.03505535055350553,0.055350553505535055,0.005535055350553505,0.08487084870848709,0.05350553505535055,0
CR034,112,CD8+ T cell enriched,0,0.38095238095238093,0.14285714285714285,0.047619047619047616,0,0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.14285714285714285
CR034,112,Immune-enriched stromal,0.022457067371202115,0.036988110964332896,0.13474240422721268,0.071334214002642,0.06340819022457067,0.0488771466314399,0.031704095112285335,0.05680317040951123,0.48745046235138706,0.046235138705416116
CR034,112,Mixed Immune,0.023255813953488372,0.011627906976744186,0.12209302325581395,0.3546511627906977,0.05813953488372093,0.05813953488372093,0.03488372093023256,0.040697674418604654,0.22674418604651161,0.06976744186046512
CR034,112,NK-cell enriched,0.018018018018018018,0.04504504504504504,0.17117117117117117,0.05405405405405406,0.4594594594594595,0.036036036036036036,0.036036036036036036,0.018018018018018018,0.14414414414414414,0.018018018018018018
CR034,112,P53+ Tumor,0.005979073243647235,0.025411061285500747,0.17488789237668162,0.02092675635276532,0.008968609865470852,0.4992526158445441,0.01046337817638266,0.18236173393124067,0.0687593423019432,0.0029895366218236174
CR034,112,Proliferative Tumor,0.0012091898428053204,0.020556227327690448,0.20435308343409916,0.015719467956469165,0.020556227327690448,0.13905683192261184,0.008464328899637243,0.5405078597339782,0.0471584038694075,0.0024183796856106408
CR034,112,Stromal,0.008797653958944282,0.01466275659824047,0.017595307917888565,0.03225806451612903,0.020527859237536656,0.017595307917888565,0.008797653958944282,0.002932551319648094,0.844574780058651,0.03225806451612903
CR038,35,Bulk Tumor,0.0064516129032258064,0.004032258064516129,0.6798387096774193,0.0064516129032258064,0.00967741935483871,0.014516129032258065,0.0024193548387096775,0.2314516129032258,0.04435483870967742,8.064516129032258e-4
CR038,35,CD8+ T cell enriched,0.03225806451612903,0.5483870967741935,0,0.03225806451612903,0.06451612903225806,0,0.06451612903225806,0,0.16129032258064516,0.0967741935483871
CR038,35,Immune-enriched stromal,0.02573309395571514,0.029323758228605626,0.0807899461400359,0.07540394973070018,0.06343506882106523,0.010771992818671455,0.047875523638539794,0.05565529622980251,0.566128067025733,0.04488330341113106
CR038,35,Mixed Immune,0.013422818791946308,0.013422818791946308,0.06040268456375839,0.37583892617449666,0.08053691275167785,0.013422818791946308,0.06040268456375839,0.006711409395973154,0.24832214765100671,0.12751677852348994
CR038,35,NK-cell enriched,0.008333333333333333,0.041666666666666664,0.025,0.05,0.5416666666666666,0.008333333333333333,0.025,0.05,0.21666666666666667,0.03333333333333333
CR038,35,P53+ Tumor,0,0,0.2,0,0,0,0,0.4,0.4,0
CR038,35,Proliferative Tumor,0.00652489125181247,0.0026582890285161915,0.29507008216529723,0.008216529724504592,0.015949734171097147,0.026341227646205896,0.013291445142580956,0.5959400676655389,0.035041082648622525,9.666505558240696e-4
CR038,35,Stromal,0.012838801711840228,0.014265335235378032,0.0042796005706134095,0.05135520684736091,0.029957203994293864,0.007132667617689016,0.009985734664764621,0.0014265335235378032,0.8459343794579173,0.02282453637660485
CR038,36,Bulk Tumor,0.0090032154340836,0.006430868167202572,0.6983922829581993,0.00964630225080386,0.014790996784565916,0.02508038585209003,0.00707395498392283,0.1807073954983923,0.044372990353697746,0.0045016077170418
CR038,36,CD8+ T cell enriched,0.015384615384615385,0.5076923076923077,0.03076923076923077,0.1076923076923077,0.03076923076923077,0,0,0,0.24615384615384617,0.06153846153846154
CR038,36,Immune-enriched stromal,0.027152317880794703,0.038410596026490065,0.056291390728476824,0.10927152317880795,0.038410596026490065,0.013245033112582781,0.04105960264900662,0.030463576158940398,0.5403973509933775,0.10529801324503311
CR038,36,Mixed Immune,0.0226628895184136,0.036827195467422094,0.036827195467422094,0.3286118980169972,0.042492917847025496,0.0084985835694051,0.05099150141643059,0.019830028328611898,0.26912181303116145,0.18413597733711048
CR038,36,NK-cell enriched,0,0,0.11538461538461539,0.11538461538461539,0.38461538461538464,0,0,0,0.3076923076923077,0.07692307692307693
CR038,36,P53+ Tumor,0,0,0.625,0,0,0.25,0,0,0.125,0
CR038,36,Proliferative Tumor,0.00468384074941452,0.00624512099921936,0.3227946916471507,0.0078064012490242,0.01522248243559719,0.01795472287275566,0.00624512099921936,0.5921155347384855,0.02576112412177986,0.00117096018735363
CR038,36,Stromal,0.012400354295837024,0.0097431355181576609,0.00354295837023915,0.03454384410983171,0.019486271036315322,0.00354295837023915,0.011514614703277236,0,0.8689105403011514,0.03631532329495128
CR038,37,Bulk Tumor,0.005870841487279843,0.010273972602739725,0.7167318982387475,0.01223091976516634,0.016634050880626222,0.01761252446183953,0.004403131115459882,0.17954990215264188,0.03131115459882583,0.0053816046966731895
CR038,37,CD8+ T cell enriched,0.02631578947368421,0.5131578947368421,0.013157894736842105,0.02631578947368421,0,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.18421052631578946,0.15789473684210525
CR038,37,Immune-enriched stromal,0.0224791265253693,0.04238921001926782,0.06037251123956326,0.08734746307000642,0.03018625561978163,0.009633911368015413,0.03917790622992935,0.03275529865125241,0.5542710340398201,0.12138728323699421
CR038,37,Mixed Immune,0.008130081300813009,0.018970189701897018,0.02981029810298103,0.3712737127371274,0.037940379403794036,0.013550135501355014,0.03523035230352303,0.018970189701897018,0.20596205962059622,0.2601626016260163
CR038,37,NK-cell enriched,0,0.1,0.2,0,0.4,0.1,0.1,0,0.1,0
CR038,37,P53+ Tumor,0,0,0,0,0,0.6,0,0.4,0,0
CR038,37,Proliferative Tumor,0.004790419161676647,0.007584830339321357,0.32974051896207585,0.006387225548902195,0.01157684630738523,0.011177644710578843,0.011976047904191617,0.5860279441117765,0.02714570858283433,0.003592814371257485
CR038,37,Stromal,0.008561643835616438,0.012842465753424657,0.004280821917808219,0.025684931506849314,0.010273972602739725,0.0017123287671232876,0.008561643835616438,8.561643835616438e-4,0.863013698630137,0.0642123287671233
CR041,113,Bulk Tumor,0.007318348144276007,0.015159435441714584,0.7607597142359296,0.003833420456525527,0.057152814079107855,0.014810942672939536,0.003310681303362955,0.08973688795957484,0.041644885868618225,0.006272869837950863
CR041,113,CD8+ T cell enriched,0.08723404255319149,0.39574468085106385,0.027659574468085105,0.04893617021276596,0.036170212765957444,0.006382978723404255,0.0574468085106383,0.00425531914893617,0.1276595744680851,0.20851063829787234
CR041,113,Immune-enriched stromal,0.06724511930585683,0.0878524945770065,0.0911062906724512,0.03470715835140998,0.04013015184381779,0.010845986984815618,0.0509761388286334,0.021691973969631236,0.4956616052060738,0.09978308026030369
CR041,113,Mixed Immune,0.08955223880597014,0.07960199004975124,0.03980099502487562,0.208955223880597,0.06467661691542288,0.014925373134328358,0.09950248756218906,0.009950248756218905,0.14427860696517414,0.24875621890547264
CR041,113,NK-cell enriched,0.015250544662309368,0.02178649237472767,0.2766884531590414,0.017429193899782137,0.4596949891067538,0.0196078431372549,0.010893246187363835,0.09368191721132897,0.061002178649237473,0.023965141612200435
CR041,113,P53+ Tumor,0,0,0.4,0,0.2,0.2,0,0.2,0,0
CR041,113,Proliferative Tumor,0.003972194637537239,0.010923535253227408,0.25471698113207547,0.010427010923535254,0.08788480635551142,0.013902681231380337,0.003475670307845084,0.5943396226415094,0.018867924528301886,0.0014895729890764648
CR041,113,Stromal,0.06818181818181818,0.022727272727272728,0,0,0,0.022727272727272728,0.045454545454545456,0,0.7954545454545454,0.045454545454545456
CR041,114,Bulk Tumor,0.008507853403141362,0.017233856893542756,0.7726876090750436,0.0032722513089005235,0.015488656195462478,0.013307155322862129,0.001963350785340314,0.05868237347294939,0.10056719022687609,0.008289703315881327
CR041,114,CD8+ T cell enriched,0.049484536082474224,0.4845360824742268,0.030927835051546393,0.041237113402061855,0.0288659793814433,0.010309278350515464,0.010309278350515464,0.004123711340206186,0.16082474226804125,0.17938144329896907
CR041,114,Immune-enriched stromal,0.029256875365710942,0.08601521357519017,0.173785839672323,0.0310122878876536,0.03393797542422469,0.009362200117027502,0.016968987712112346,0.05324751316559392,0.47922761849034523,0.0871854885898186
CR041,114,Mixed Immune,0.12307692307692308,0.08461538461538462,0.023076923076923078,0.2076923076923077,0.046153846153846156,0,0.023076923076923078,0.007692307692307693,0.2,0.2846153846153846
CR041,114,NK-cell enriched,0,0,0.28,0,0.36,0.04,0,0.12,0.16,0.04
CR041,114,Proliferative Tumor,0.012807881773399015,0.014778325123152709,0.24630541871921183,0.002955665024630542,0.02167487684729064,0.01083743842364532,0.003940886699507389,0.5733990147783251,0.11133004926108374,0.0019704433497536944
CR041,114,Stromal,0.013227513227513227,0.03968253968253968,0.06878306878306878,0.0291005291005291,0.015873015873015872,0.007936507936507936,0,0.018518518518518517,0.7751322751322751,0.031746031746031744
CR043,115,Bulk Tumor,0.002551020408163265,0.04336734693877551,0.6556122448979592,0,0.08163265306122448,0.030612244897959183,0.002551020408163265,0.11989795918367346,0.06377551020408163,0
CR043,115,CD8+ T cell enriched,0.016091954022988506,0.5149425287356322,0.10114942528735632,0.04597701149425287,0.12643678160919541,0.01839080459770115,0.004597701149425287,0.04367816091954023,0.08505747126436781,0.04367816091954023
CR043,115,Immune-enriched stromal,0.044715447154471545,0.13821138211382114,0.08536585365853659,0.04878048780487805,0.04878048780487805,0.028455284552845527,0.0040650406504065045,0.044715447154471545,0.516260162601626,0.04065040650406504
CR043,115,Mixed Immune,0,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0
CR043,115,NK-cell enriched,0.022321428571428572,0.11607142857142858,0.20535714285714285,0.004464285714285714,0.42857142857142855,0.026785714285714284,0,0.12946428571428573,0.05803571428571429,0.008928571428571428
CR043,115,P53+ Tumor,0,0.3,0.2,0,0.2,0.1,0,0,0.2,0
CR043,115,Proliferative Tumor,0.01107011070110701,0.07380073800738007,0.26199261992619927,0.007380073800738007,0.12546125461254612,0.01107011070110701,0,0.47232472324723246,0.03690036900369004,0
CR043,115,Stromal,0.007246376811594203,0.06521739130434782,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.007246376811594203,0,0,0.8623188405797102,0.036231884057971016
CR043,116,Bulk Tumor,0.011815252416756176,0.03866809881847476,0.7529538131041891,0.00966702470461869,0.050483351235230935,0.01288936627282492,0.0010741138560687433,0.07518796992481203,0.04189044038668099,0.0053705692803437165
CR043,116,CD8+ T cell enriched,0,0.5102040816326531,0.14285714285714285,0,0.04081632653061224,0,0.02040816326530612,0.04081632653061224,0.1836734693877551,0.061224489795918366
CR043,116,Immune-enriched stromal,0.046413502109704644,0.10126582278481013,0.14767932489451477,0.029535864978902954,0.046413502109704644,0.004219409282700422,0.029535864978902954,0.004219409282700422,0.5316455696202531,0.05907172995780591
CR043,116,Mixed Immune,0.010752688172043012,0.021505376344086023,0.10752688172043011,0.5376344086021505,0.043010752688172046,0,0.010752688172043012,0.021505376344086023,0.20430107526881722,0.043010752688172046
CR043,116,NK-cell enriched,0.06666666666666667,0,0.3333333333333333,0,0.3333333333333333,0.06666666666666667,0,0.13333333333333333,0.06666666666666667,0
CR043,116,P53+ Tumor,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0
CR043,116,Proliferative Tumor,0,0.016129032258064516,0.27419354838709675,0.016129032258064516,0.0967741935483871,0.03225806451612903,0.016129032258064516,0.5,0.04838709677419355,0
CR043,116,Stromal,0.01680672268907563,0.025210084033613446,0.01680672268907563,0.008403361344537815,0.01680672268907563,0,0,0,0.8991596638655462,0.01680672268907563
CR043,117,Bulk Tumor,0.011015911872705019,0.04039167686658507,0.6976744186046512,0.0012239902080783353,0.042839657282741736,0.01835985312117503,0,0.12851897184822522,0.05752753977968176,0.0024479804161566705
